CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults
2586,30,Male,Doctor,Bachelors,Divorced,106363.51,22,437,Yes,Home Loan,6,No,125009.91,3,No,3,No,Yes,9,"Insurance, Savings Plans",Neutral,Delay,Yes,1,6,8,6,10,7,10,1,10,8,7,7,10,7,10
2587,20,Male,Businessman,Masters,Married,26652.11,16,811,No,no_loan,53.28,No,85534.16,1,No,2,No,Yes,8,Savings Plans,Neutral,Miscommunication,No,1,6,7,6,4,6,10,3,9,9,6,7,10,4,9
2588,36,Male,Engineer,Masters,Divorced,161463.84,3,458,Yes,Personal Loan,52.05,No,106560.72,3,Yes,5,Yes,Yes,3,Savings Plans,Positive,"Technical Issue, Delay",No,0,2,4,5,10,2,3,2,4,4,3,1,3,1,5
2589,39,Female,Artist,PhD,Single,170106.56,3,337,No,no_loan,30.38,No,91851.29,3,No,3,Yes,No,10,Savings Plans,Positive,Miscommunication,No,0,6,8,6,10,7,10,3,10,10,6,7,10,6,10
2590,28,Male,Engineer,High School,Married,96240.48,10,559,No,no_loan,27.17,No,132998.28,2,No,3,Yes,No,5,Savings Plans,Positive,"Service, Fees",No,1,6,3,6,9,5,6,3,6,5,4,5,6,4,6
2591,35,Male,Manager,High School,Divorced,7295.49,1,330,Yes,Home Loan,5.19,No,101658.72,1,Yes,5,No,No,3,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,1,4,4,3,10,1,5,1,5,2,2,2,4,2,5
2592,25,Female,Engineer,PhD,Married,4863.7,3,330,No,no_loan,31.02,Yes,34387.75,2,No,3,Yes,No,4,Savings Plans,Positive,Miscommunication,No,1,6,3,6,10,3,6,3,3,4,4,2,7,3,4
2593,19,Female,Businessman,Bachelors,Divorced,193695.52,1,757,No,no_loan,41.88,Yes,111758.78,4,Yes,1,No,Yes,7,Insurance,Negative,"Technical Issue, Delay",Yes,0,7,4,9,8,4,10,3,8,8,6,5,7,5,9
2594,18,Female,Lawyer,PhD,Single,89940.67,17,847,Yes,Car Loan,48.7,Yes,127164.75,1,Yes,2,Yes,Yes,2,"Insurance, Savings Plans",Positive,Fees,No,0,1,4,1,3,2,2,6,3,2,1,3,3,2,3
2595,47,Female,Lawyer,PhD,Single,47811.68,7,768,Yes,Home Loan,63.55,Yes,63050.7,3,Yes,5,No,Yes,2,Savings Plans,Neutral,"Service, Fees",Yes,0,1,4,3,5,1,3,7,4,4,1,1,2,1,3
2596,27,Female,Teacher,PhD,Married,84571.13,9,757,Yes,Business Loan,32.71,No,63562.96,4,No,2,Yes,No,8,Insurance,Negative,Miscommunication,Yes,1,6,9,6,6,5,10,5,8,8,5,5,10,6,10
2597,39,Male,Lawyer,PhD,Divorced,196598.14,12,585,Yes,Personal Loan,20.86,No,109270.93,4,No,3,No,Yes,2,"Insurance, Savings Plans",Negative,"Service, Fees",Yes,0,6,1,6,8,2,5,5,2,3,3,3,3,1,3
2598,47,Female,Engineer,Masters,Divorced,187659.72,3,621,No,no_loan,98.6,No,141604.66,3,No,5,Yes,Yes,3,Insurance,Neutral,Service,No,0,6,5,6,8,1,3,3,3,3,3,2,4,1,2
2599,29,Male,Teacher,Bachelors,Divorced,53873.37,14,624,No,no_loan,74.72,Yes,135616.28,2,Yes,4,Yes,No,2,Insurance,Negative,Fees,Yes,0,2,4,2,7,1,1,3,1,2,1,1,2,1,3
2600,39,Male,Artist,Bachelors,Divorced,193145.86,21,392,No,no_loan,34.23,No,129682.96,2,No,5,Yes,No,8,Savings Plans,Neutral,"Technical Issue, Delay",Yes,0,6,6,6,10,6,10,3,10,9,6,8,10,6,10
2601,23,Female,Businessman,PhD,Divorced,101533.05,25,797,Yes,Business Loan,30.07,No,111219.93,4,No,4,Yes,No,4,"Insurance, Savings Plans",Positive,Fees,No,1,6,2,6,5,3,5,6,5,3,1,3,4,2,4
2602,42,Male,Engineer,High School,Divorced,39030.18,6,310,Yes,Personal Loan,71.66,Yes,74954.92,2,Yes,4,No,No,9,"Insurance, Savings Plans",Neutral,Service,Yes,0,9,4,10,10,7,10,1,10,10,7,6,10,8,10
2603,49,Male,Engineer,Masters,Divorced,158364.58,26,829,No,no_loan,16.17,No,34012.47,2,No,1,Yes,Yes,9,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,1,6,7,6,4,9,10,3,9,10,5,7,10,6,10
2604,62,Female,Businessman,High School,Single,55967.42,21,436,No,no_loan,44.64,Yes,139523.27,2,Yes,5,No,Yes,2,Savings Plans,Negative,Miscommunication,No,0,1,4,2,10,2,3,3,2,2,1,2,2,1,2
2605,65,Female,Artist,Bachelors,Divorced,2250.82,18,739,No,no_loan,64.06,No,77843.19,1,No,2,No,Yes,5,Insurance,Negative,Miscommunication,No,0,6,4,6,5,5,6,3,7,5,3,4,5,3,4
2606,65,Female,Manager,PhD,Married,120697.1,3,677,No,no_loan,87.5,Yes,76071.63,4,No,4,No,Yes,5,Savings Plans,Neutral,Delay,Yes,0,6,3,6,9,4,7,3,5,5,5,4,8,3,6
2607,58,Female,Businessman,Masters,Single,90337.36,3,560,Yes,Business Loan,69.15,Yes,85994.43,4,No,5,No,Yes,9,Savings Plans,Neutral,"Service, Fees",No,0,6,7,6,10,8,10,4,10,10,8,7,10,8,10
2608,58,Male,Businessman,Masters,Married,148651.37,15,776,Yes,Business Loan,47.63,No,22444.96,2,Yes,5,No,Yes,7,Insurance,Positive,Technical Issue,Yes,0,9,4,9,5,7,10,4,10,8,5,5,10,5,8
2609,29,Female,Teacher,High School,Married,18983.58,21,584,Yes,Car Loan,47.03,Yes,138354.09,3,Yes,4,No,No,8,Savings Plans,Negative,"Technical Issue, Delay",No,1,10,4,9,10,6,9,2,10,8,4,7,10,4,10
2610,57,Female,Lawyer,PhD,Single,66650.29,24,572,Yes,Car Loan,98.5,Yes,124301.36,3,Yes,4,Yes,Yes,1,Savings Plans,Neutral,"Technical Issue, Delay",No,1,1,4,1,10,2,1,5,1,1,1,1,1,1,1
2611,25,Female,Businessman,Bachelors,Married,61131.86,8,831,No,no_loan,97.88,No,80468.92,1,No,2,No,Yes,6,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",Yes,0,6,3,6,6,5,10,3,10,8,4,6,9,3,8
2612,39,Female,Artist,PhD,Single,179766.08,3,728,No,no_loan,72.42,Yes,121494.4,1,Yes,4,No,Yes,1,Insurance,Positive,"Service, Fees",Yes,1,3,4,1,6,1,1,3,1,1,1,1,3,1,2
2613,38,Female,Doctor,Masters,Divorced,129283.76,12,671,No,no_loan,11.56,Yes,124006.36,2,Yes,5,Yes,Yes,8,"Insurance, Savings Plans",Positive,Technical Issue,Yes,1,8,4,10,9,6,10,3,9,9,5,7,10,5,10
2614,38,Male,Artist,Bachelors,Married,164417.36,19,830,No,no_loan,5.03,No,70844.43,3,Yes,2,Yes,No,1,"Insurance, Savings Plans",Negative,Technical Issue,Yes,1,2,4,2,5,1,2,3,2,2,1,2,1,1,2
2615,48,Male,Businessman,High School,Married,186073.79,1,641,No,no_loan,92.87,Yes,48356.65,4,No,2,Yes,Yes,6,Insurance,Positive,Service,Yes,1,6,4,6,8,6,10,3,7,5,3,5,7,5,6
2616,54,Female,Manager,Bachelors,Single,180670.09,4,781,Yes,Home Loan,78.08,No,107617.1,4,No,5,Yes,No,3,Savings Plans,Positive,Fees,No,1,6,2,6,6,4,2,5,4,2,3,5,3,3,4
2617,27,Male,Lawyer,Masters,Single,21729.97,17,667,Yes,Home Loan,43.32,No,143642.39,2,Yes,1,No,Yes,5,Insurance,Negative,Technical Issue,No,0,7,4,6,9,4,6,5,6,6,3,4,6,3,6
2618,59,Female,Manager,High School,Married,31910.66,16,500,Yes,Car Loan,46.82,No,111657.84,4,Yes,4,Yes,No,6,Insurance,Positive,Delay,No,1,5,4,8,10,4,9,4,7,6,4,5,8,3,7
2619,54,Female,Manager,Bachelors,Single,180670.09,4,781,Yes,Home Loan,78.08,No,107617.1,4,No,5,Yes,No,3,Savings Plans,Positive,Fees,No,1,6,2,6,5,2,2,5,3,4,2,3,3,3,4
2620,28,Female,Manager,Bachelors,Single,132979.65,7,846,Yes,Education Loan,15.77,Yes,73242.47,2,No,4,No,Yes,6,"Insurance, Savings Plans",Positive,Fees,Yes,1,6,4,6,5,5,9,7,8,6,4,4,9,3,7
2621,19,Female,Businessman,High School,Divorced,51756.83,1,361,Yes,Business Loan,89.78,No,141761.52,3,Yes,1,No,Yes,7,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,0,9,4,8,10,5,9,1,9,8,4,6,9,5,9
2622,68,Female,Artist,High School,Divorced,95924.22,3,388,Yes,Home Loan,87.47,Yes,126649.21,3,No,2,Yes,Yes,8,Insurance,Negative,"Technical Issue, Delay",No,0,6,7,6,10,4,10,2,10,9,5,8,10,5,10
2623,19,Male,Lawyer,High School,Married,179191.59,8,782,No,no_loan,11.48,Yes,109388.11,2,No,2,No,No,7,"Insurance, Savings Plans",Neutral,"Service, Fees",No,0,6,7,6,7,5,10,3,10,8,5,7,10,5,10
2624,29,Female,Engineer,Bachelors,Married,95123.77,17,517,Yes,Personal Loan,24.13,Yes,79208.38,4,Yes,3,Yes,No,1,Savings Plans,Negative,Fees,No,1,2,4,1,10,1,2,5,1,1,1,1,1,1,1
2625,54,Male,Lawyer,PhD,Single,81457.91,6,676,No,no_loan,12.53,Yes,82116.25,4,Yes,1,No,Yes,9,Savings Plans,Neutral,"Technical Issue, Delay",No,1,9,4,10,7,6,10,3,10,10,6,7,10,8,10
2626,23,Male,Engineer,High School,Single,112953.63,25,709,Yes,Business Loan,94.8,No,79535.23,2,Yes,4,Yes,No,8,Insurance,Positive,Miscommunication,No,0,10,4,9,6,7,10,5,10,7,6,6,10,6,9
2627,69,Male,Doctor,Masters,Divorced,29551.67,3,626,No,no_loan,62.33,Yes,60961.24,1,No,2,No,No,1,Savings Plans,Neutral,Technical Issue,Yes,0,6,2,6,7,1,1,3,1,1,1,1,1,1,1
2628,42,Female,Artist,Masters,Married,163088.06,8,346,Yes,Home Loan,44.96,Yes,111224.51,2,No,4,Yes,Yes,6,"Insurance, Savings Plans",Neutral,"Service, Fees",Yes,0,6,6,6,10,6,8,2,6,6,4,5,7,4,6
2629,35,Male,Lawyer,PhD,Married,110526.26,23,736,No,no_loan,21.9,No,52018.79,2,Yes,1,No,Yes,6,Savings Plans,Positive,Miscommunication,Yes,0,6,4,8,7,3,9,3,6,6,3,3,7,4,8
2630,22,Female,Artist,Bachelors,Married,141584.68,23,475,No,no_loan,18.56,Yes,21093.1,2,Yes,5,No,Yes,5,Insurance,Positive,"Service, Fees",No,0,4,4,6,10,3,7,3,5,6,2,4,8,4,5
2631,59,Female,Engineer,Bachelors,Divorced,133570.48,7,574,Yes,Car Loan,28.91,No,65718.69,3,Yes,5,No,Yes,2,Savings Plans,Positive,Miscommunication,Yes,1,2,4,2,10,2,2,5,4,3,1,2,1,1,2
2632,18,Male,Artist,Bachelors,Married,133492.83,1,511,Yes,Personal Loan,31.51,No,110387.6,2,No,5,No,No,9,"Insurance, Savings Plans",Negative,Service,Yes,0,6,7,6,8,6,10,4,10,10,7,9,10,6,10
2633,39,Male,Doctor,Masters,Married,63488.93,22,768,No,no_loan,4.88,No,139291.39,1,Yes,1,No,No,3,"Insurance, Savings Plans",Neutral,Delay,Yes,1,4,4,4,5,1,5,3,3,3,4,2,4,2,3
2634,42,Female,Engineer,Masters,Single,7280.35,28,571,Yes,Personal Loan,51.46,Yes,36071.85,4,Yes,5,Yes,No,2,Insurance,Neutral,Miscommunication,No,1,1,4,3,10,1,3,4,2,1,1,1,2,2,1
2635,38,Female,Engineer,PhD,Single,95197.98,2,734,No,no_loan,93.75,Yes,90883.79,3,Yes,5,No,No,1,Insurance,Positive,Fees,No,0,2,4,1,7,1,2,3,1,1,1,1,2,1,1
2636,41,Male,Engineer,Bachelors,Single,1543.02,22,400,Yes,Car Loan,94.29,No,79433.13,2,No,3,No,Yes,5,Insurance,Neutral,"Service, Fees",Yes,1,6,5,6,10,5,7,3,5,5,5,3,9,3,5
2637,26,Male,Manager,High School,Single,24589.65,3,707,Yes,Business Loan,10.77,Yes,67013.39,4,Yes,3,No,Yes,6,Savings Plans,Negative,"Service, Fees",No,1,5,4,8,7,5,9,5,7,8,5,4,9,4,6
2638,61,Male,Teacher,High School,Single,163672.45,13,389,No,no_loan,74.6,Yes,49941.51,1,Yes,2,No,Yes,4,Insurance,Negative,Miscommunication,No,1,5,4,4,10,2,6,3,4,5,5,3,5,3,7
2639,64,Male,Teacher,High School,Married,123289.22,29,751,No,no_loan,41.76,Yes,96622.47,1,No,4,Yes,No,3,"Insurance, Savings Plans",Negative,Service,No,0,6,2,6,7,3,5,3,3,3,3,1,6,1,2
2640,28,Female,Engineer,PhD,Single,184060.52,18,584,No,no_loan,93.59,No,112780.44,1,No,3,Yes,Yes,10,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,0,6,9,6,9,9,10,3,10,10,8,9,10,7,10
2641,60,Female,Engineer,PhD,Single,146737.46,17,433,Yes,Business Loan,54.46,No,112376.33,4,No,3,No,No,3,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",No,1,6,2,6,10,1,3,3,4,4,3,5,4,2,3
2642,51,Female,Manager,High School,Single,138049.14,25,405,No,no_loan,70.32,Yes,20280.81,3,Yes,4,No,Yes,1,Savings Plans,Positive,Service,No,0,1,4,2,10,1,1,3,1,1,2,1,2,3,1
2643,39,Male,Engineer,High School,Divorced,176601.82,15,670,No,no_loan,80.61,No,111855.5,2,Yes,2,Yes,Yes,3,"Insurance, Savings Plans",Positive,Service,No,1,3,4,3,7,3,4,3,4,4,2,2,3,1,4
2644,45,Male,Engineer,PhD,Married,169069.66,29,799,No,no_loan,91.66,No,80587.54,3,Yes,2,No,Yes,3,Insurance,Negative,"Technical Issue, Delay",No,0,3,4,4,3,1,4,3,5,2,2,3,5,5,3
2645,60,Male,Engineer,High School,Married,70481.92,15,505,No,no_loan,56.84,Yes,28774.51,3,No,2,No,Yes,3,Insurance,Negative,Fees,No,0,6,1,6,10,2,4,3,3,1,2,3,4,1,4
2646,27,Female,Businessman,PhD,Married,194060.64,19,543,No,no_loan,67.9,No,110314.14,2,No,5,Yes,No,1,"Insurance, Savings Plans",Neutral,Fees,No,1,6,1,6,10,2,1,3,1,1,1,1,1,1,1
2647,21,Male,Manager,PhD,Married,11701.25,21,810,No,no_loan,92.97,Yes,64881.84,3,Yes,5,No,No,10,"Insurance, Savings Plans",Positive,Delay,Yes,0,10,4,10,5,7,10,3,10,10,8,8,10,8,10
2648,24,Female,Artist,Bachelors,Single,124447.43,10,709,Yes,Education Loan,47.22,No,132148.65,1,No,3,Yes,No,7,"Insurance, Savings Plans",Negative,Delay,No,0,6,6,6,6,6,9,6,6,8,6,6,7,6,9
2649,49,Female,Doctor,High School,Married,191102.04,24,615,No,no_loan,37.57,Yes,126756.5,4,No,5,No,No,1,Savings Plans,Negative,Delay,No,0,6,1,6,9,1,1,3,1,1,1,1,1,1,1
2650,37,Female,Businessman,PhD,Married,130314.64,11,735,Yes,Business Loan,69.65,No,106201.72,2,No,3,Yes,Yes,8,Savings Plans,Negative,Service,Yes,1,6,7,6,6,6,10,4,9,8,5,8,10,6,10
2651,33,Male,Engineer,Bachelors,Divorced,2727.56,16,725,No,no_loan,99.41,No,79226.55,4,No,3,No,Yes,9,Savings Plans,Positive,"Technical Issue, Delay",Yes,1,6,8,6,7,9,10,3,10,10,7,8,10,7,10
2652,68,Male,Lawyer,Masters,Divorced,82278.9,3,629,No,no_loan,33.28,Yes,149819.25,2,No,3,Yes,Yes,2,Insurance,Neutral,Fees,No,1,6,1,6,8,1,2,3,2,1,2,1,1,1,3
2653,66,Female,Teacher,Masters,Single,68128.43,3,511,Yes,Education Loan,47.02,Yes,138756.34,1,No,5,No,No,3,Insurance,Positive,"Service, Fees",No,1,6,3,6,8,1,5,3,3,2,3,4,6,1,3
2654,68,Male,Manager,Bachelors,Married,25526.01,3,800,No,no_loan,16.53,Yes,89098.39,2,Yes,1,No,Yes,7,Savings Plans,Negative,Service,Yes,0,9,4,9,5,7,8,3,8,8,4,5,10,4,6
2655,20,Female,Lawyer,High School,Divorced,76591.07,1,708,Yes,Car Loan,91.46,No,135504.08,1,Yes,2,No,Yes,3,Insurance,Positive,Technical Issue,Yes,1,4,4,5,7,3,3,5,2,2,2,3,2,1,5
2656,65,Male,Engineer,Masters,Single,100712.99,28,421,Yes,Personal Loan,4.22,Yes,129930.18,4,No,1,Yes,Yes,4,Insurance,Positive,Fees,Yes,1,6,3,6,10,3,6,4,6,7,2,5,7,2,6
2657,55,Female,Lawyer,High School,Divorced,29286.52,18,634,No,no_loan,83.61,No,100552.13,3,No,4,No,Yes,2,"Insurance, Savings Plans",Negative,Service,Yes,1,6,3,6,9,1,2,3,1,3,1,1,1,1,2
2658,63,Female,Lawyer,Bachelors,Married,98227.65,10,772,No,no_loan,29.36,Yes,95162.23,3,Yes,2,Yes,Yes,5,Savings Plans,Neutral,Fees,Yes,1,5,4,5,7,3,8,3,6,4,4,5,6,3,6
2659,28,Female,Doctor,PhD,Single,16712.01,9,607,No,no_loan,73.14,No,91017.17,2,Yes,4,No,No,4,Insurance,Positive,Delay,Yes,1,3,4,5,9,4,4,3,4,2,5,1,5,2,5
2660,18,Female,Doctor,High School,Married,170274.7,4,380,No,no_loan,86.83,Yes,27504.63,2,Yes,4,Yes,Yes,3,"Insurance, Savings Plans",Positive,Technical Issue,No,1,1,4,4,10,2,4,3,4,2,3,1,4,1,3
2661,53,Female,Engineer,High School,Married,58740.57,24,596,Yes,Home Loan,63.7,Yes,56604.71,2,No,3,Yes,Yes,6,Savings Plans,Negative,"Technical Issue, Delay",Yes,1,6,3,6,10,5,10,5,9,7,4,5,8,5,7
2662,62,Female,Manager,Masters,Single,49303.78,21,388,Yes,Car Loan,54.92,No,90879.89,1,No,5,Yes,Yes,8,"Insurance, Savings Plans",Neutral,Fees,No,0,6,7,6,10,5,10,2,10,10,6,7,9,6,9
2663,27,Female,Teacher,Masters,Single,173810.85,2,700,No,no_loan,79.33,No,76607.65,4,No,3,Yes,No,10,Insurance,Neutral,Fees,No,0,6,9,6,8,10,10,3,10,10,8,10,10,8,10
2664,21,Male,Businessman,PhD,Divorced,158804.13,5,545,Yes,Business Loan,36.2,Yes,36520.61,2,Yes,5,Yes,Yes,3,Insurance,Negative,"Technical Issue, Delay",Yes,1,4,4,1,10,2,4,4,4,1,3,2,4,3,4
2665,32,Female,Engineer,High School,Married,162823.75,9,311,Yes,Education Loan,8.36,No,136341.67,3,Yes,4,No,Yes,2,"Insurance, Savings Plans",Positive,Technical Issue,No,1,1,4,2,10,2,3,1,3,1,2,1,3,1,2
2666,26,Female,Doctor,Masters,Married,122283.89,11,388,Yes,Personal Loan,58.61,Yes,144028.78,1,No,5,Yes,No,4,Savings Plans,Positive,"Service, Fees",Yes,1,6,3,6,10,4,4,1,3,4,2,3,2,3,3
2667,50,Female,Teacher,PhD,Single,90924.62,1,754,No,no_loan,53.07,No,52001.12,3,Yes,1,No,No,6,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,1,8,4,7,7,4,9,3,9,7,5,5,9,3,6
2668,53,Female,Teacher,High School,Married,144642.13,4,342,Yes,Education Loan,13.22,No,114267.38,2,No,2,Yes,Yes,7,"Insurance, Savings Plans",Negative,Miscommunication,No,1,6,6,6,10,6,9,2,8,9,5,7,10,6,8
2669,51,Male,Teacher,Masters,Single,58964.02,24,419,No,no_loan,7.74,Yes,69177.9,4,No,4,Yes,No,6,Savings Plans,Negative,Technical Issue,Yes,1,6,6,6,10,5,10,3,6,6,4,6,8,4,7
2670,39,Female,Lawyer,Masters,Single,176885.02,4,698,No,no_loan,56.09,Yes,28272.79,4,No,4,Yes,Yes,8,"Insurance, Savings Plans",Positive,Delay,Yes,1,6,7,6,8,6,10,3,10,9,4,6,10,7,8
2671,33,Male,Businessman,PhD,Divorced,103835.37,18,593,Yes,Business Loan,5.6,No,42322.9,4,Yes,3,Yes,Yes,8,"Insurance, Savings Plans",Positive,Fees,No,1,9,4,10,10,7,10,3,10,9,6,6,10,5,9
2672,20,Female,Engineer,Bachelors,Married,63144.83,10,492,Yes,Education Loan,58.01,No,61048.45,4,Yes,3,No,No,8,Insurance,Positive,"Service, Fees",Yes,0,10,4,10,10,7,10,3,10,10,5,7,10,6,10
2673,46,Male,Manager,Masters,Divorced,17921.46,5,474,No,no_loan,28.71,No,83154.01,4,Yes,5,Yes,Yes,5,Savings Plans,Negative,Delay,Yes,1,6,4,6,10,5,8,3,5,6,3,3,7,3,6
2674,26,Female,Lawyer,High School,Married,182192.69,5,648,Yes,Business Loan,29.14,No,97080,3,No,3,No,No,6,"Insurance, Savings Plans",Positive,Miscommunication,Yes,0,6,6,6,8,5,10,4,8,8,6,5,7,5,10
2675,41,Male,Artist,High School,Single,153973.47,12,623,No,no_loan,33.42,No,114920.93,3,No,4,No,No,9,"Insurance, Savings Plans",Negative,Fees,No,0,6,7,6,7,9,10,3,10,10,7,9,10,6,10
2676,51,Male,Engineer,Masters,Divorced,49781.3,12,337,Yes,Personal Loan,85.81,Yes,134712.17,4,Yes,1,Yes,No,3,Insurance,Neutral,Technical Issue,No,0,5,4,5,10,1,4,1,5,2,1,1,5,1,5
2677,54,Male,Lawyer,PhD,Single,81457.91,6,676,No,no_loan,12.53,Yes,82116.25,4,Yes,1,No,Yes,9,Savings Plans,Neutral,"Technical Issue, Delay",No,1,10,4,9,6,8,10,3,10,10,8,8,10,5,10
2678,53,Female,Artist,High School,Single,128700.58,13,759,Yes,Personal Loan,62.54,No,138233.3,4,Yes,5,No,Yes,9,Savings Plans,Negative,Service,Yes,0,10,4,10,7,6,10,4,10,8,9,8,10,6,10
2679,27,Male,Lawyer,Masters,Single,21729.97,17,667,Yes,Home Loan,43.32,No,143642.39,2,Yes,1,No,Yes,5,Insurance,Negative,Technical Issue,No,0,4,4,6,9,6,7,4,6,4,2,5,6,5,5
2680,46,Male,Doctor,High School,Married,79013.38,9,414,Yes,Personal Loan,85.53,Yes,81016.86,1,No,3,No,Yes,4,Savings Plans,Negative,Technical Issue,Yes,1,6,2,6,10,3,6,3,5,4,2,3,6,4,3
2681,19,Female,Teacher,Masters,Married,89035.43,22,723,No,no_loan,72.16,Yes,127775.25,4,No,4,Yes,No,7,Savings Plans,Neutral,"Service, Fees",No,1,6,7,6,8,6,10,3,8,8,5,5,9,8,10
2682,22,Male,Doctor,PhD,Married,49778.69,20,728,Yes,Home Loan,91.72,No,77999.6,3,No,4,Yes,No,8,Savings Plans,Negative,Service,No,0,6,8,6,6,7,10,5,10,10,7,6,10,5,9
2683,51,Female,Engineer,PhD,Divorced,150561.16,24,848,No,no_loan,52.24,No,34095.21,2,Yes,5,Yes,No,3,"Insurance, Savings Plans",Negative,"Service, Fees",No,0,2,4,3,6,4,5,3,5,4,1,3,4,3,4
2684,49,Male,Teacher,Masters,Married,132842.26,27,824,Yes,Education Loan,7.41,No,40336.57,2,No,1,Yes,No,8,"Insurance, Savings Plans",Neutral,Fees,No,1,6,6,6,5,8,10,6,8,10,6,7,10,4,10
2685,27,Male,Doctor,PhD,Married,143827.85,6,695,No,no_loan,46.21,No,45483.87,4,Yes,4,No,Yes,2,Savings Plans,Positive,Miscommunication,Yes,0,1,4,1,8,1,2,3,1,3,2,2,2,1,2
2686,29,Female,Lawyer,Masters,Single,148241.83,3,679,Yes,Personal Loan,89.96,No,106157.2,1,Yes,2,No,No,8,Insurance,Negative,Fees,No,0,10,4,10,10,7,10,4,10,10,7,7,10,6,9
2687,65,Female,Businessman,PhD,Single,95024.52,9,808,No,no_loan,23.18,Yes,112628.33,3,Yes,4,No,Yes,5,Savings Plans,Neutral,Service,Yes,1,6,4,6,5,4,6,3,5,4,3,3,6,4,4
2688,28,Male,Artist,PhD,Married,65037.58,11,537,No,no_loan,84.05,No,47126.97,4,No,3,Yes,Yes,9,Insurance,Positive,"Technical Issue, Delay",No,1,6,7,6,10,8,10,3,10,10,6,9,10,6,10
2689,29,Male,Manager,PhD,Married,28336.36,19,533,Yes,Business Loan,36.46,Yes,139910.84,2,Yes,1,Yes,No,9,Savings Plans,Negative,Service,No,0,10,4,10,10,7,10,2,9,10,7,6,10,9,10
2690,47,Female,Lawyer,High School,Married,176244.08,12,323,Yes,Home Loan,69.14,No,52854.54,2,Yes,3,No,Yes,8,"Insurance, Savings Plans",Neutral,Delay,No,1,9,4,9,10,7,10,1,10,8,6,8,10,3,9
2691,26,Male,Businessman,Masters,Single,38996.42,20,776,Yes,Business Loan,1.95,No,119555.19,1,Yes,2,Yes,Yes,2,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,0,3,4,1,7,2,1,6,3,1,1,1,2,1,2
2692,68,Male,Manager,Bachelors,Single,103685.05,19,764,No,no_loan,41.81,Yes,56039.96,3,No,5,No,Yes,7,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",Yes,0,6,5,6,4,5,10,3,9,9,6,5,8,5,8
2693,51,Female,Engineer,Masters,Divorced,140137.49,15,421,No,no_loan,73.15,Yes,135863.78,2,Yes,3,No,No,1,Insurance,Positive,Miscommunication,Yes,1,1,4,2,10,1,2,3,3,2,1,1,2,1,1
2694,57,Male,Teacher,Masters,Married,18325.88,26,371,No,no_loan,59.16,No,107363.25,2,No,3,No,Yes,5,Savings Plans,Neutral,"Technical Issue, Delay",No,1,6,5,6,10,4,6,3,5,6,3,2,7,4,5
2695,48,Male,Artist,Bachelors,Divorced,199443.82,13,390,No,no_loan,87.3,No,38232.75,4,No,1,No,No,3,Savings Plans,Neutral,Service,Yes,0,6,3,6,10,3,4,3,4,4,3,2,5,2,5
2696,59,Female,Engineer,High School,Married,45530.74,2,540,No,no_loan,2.43,Yes,94007.24,3,No,3,No,Yes,9,Savings Plans,Negative,Fees,No,0,6,7,6,10,7,10,3,10,9,6,7,10,6,10
2697,37,Male,Artist,High School,Single,68736.96,18,607,Yes,Car Loan,6.09,Yes,108976.78,1,Yes,5,Yes,No,10,"Insurance, Savings Plans",Neutral,Technical Issue,Yes,0,10,4,10,8,8,10,5,10,10,7,8,10,6,10
2698,36,Female,Engineer,High School,Divorced,88583.07,17,342,No,no_loan,74.52,Yes,39726.97,2,Yes,2,Yes,Yes,10,Savings Plans,Negative,Service,No,0,10,4,10,10,9,10,3,10,10,7,9,10,8,10
2699,59,Female,Lawyer,PhD,Divorced,32702.84,8,572,No,no_loan,24.14,No,90415.74,2,Yes,2,Yes,No,10,"Insurance, Savings Plans",Negative,Fees,Yes,0,10,4,10,9,9,10,3,10,10,8,8,10,8,10
2700,53,Male,Engineer,Bachelors,Divorced,144715.53,22,670,Yes,Personal Loan,98.54,No,74659.21,2,No,4,Yes,No,4,Insurance,Negative,"Technical Issue, Delay",Yes,0,6,3,6,8,2,5,3,5,3,3,3,4,4,5
2701,68,Female,Teacher,Bachelors,Married,156029.93,22,510,Yes,Education Loan,15.79,Yes,134423.42,4,Yes,3,Yes,Yes,6,Insurance,Neutral,Fees,No,0,6,4,8,10,4,8,4,6,7,3,3,7,4,7
