,CustomerID,Age,Gender,Job,Education,MaritalStatus,Balance,Tenure,CreditScore,HasLoan,TypeOfLoan,AvgTransactionPerMonth,HasCrCard,EstimatedSalary,NumOfProducts,UseOfDigitalBankServices,KnowledgeAboutServices,InvestmentInBankSchemes,IsActiveMember,Rating,ServicesUsed,ReviewSentiment,KeywordsInComplaint,IssueResolved,CustomerLeft,App,ServiceOffline,EaseOfAccessOfBankingServiceOnline,PaymentDeclineServerIssue,FraudSecurity,Insurance,LoanApproval,WithinTimeframeServiceDelivery,SincereEffortsSolvingProblems,HelpFinancialPlanning,RespondingCustomerRequests,FeelingSafetyTransacting,PersonalAttention,AcceptingResolvingFaults,Clusters
2430,2430,23,Female,Businessman,Masters,Single,187188.25,14,564,Yes,Business Loan,68.9,No,138799.3,2,No,4,Yes,Yes,8,Insurance,Neutral,Delay,Yes,1,6,9,6,10,6,10,4,10,10,4,5,10,5,10,moderate
2431,2431,52,Female,Businessman,High School,Married,3168.2,10,840,No,no_loan,20.37,No,35340.77,2,Yes,2,Yes,No,7,"Insurance, Savings Plans",Positive,Delay,Yes,1,8,4,9,4,6,10,3,9,6,5,6,10,5,8,standard
2432,2432,34,Male,Artist,Bachelors,Divorced,62143.74,7,466,Yes,Education Loan,18.97,Yes,20983.98,1,Yes,2,No,No,3,Insurance,Negative,Service,Yes,1,1,4,3,10,3,3,4,3,4,1,3,5,3,2,standard
2433,2433,59,Male,Businessman,High School,Single,116029.98,29,401,Yes,Business Loan,32.8,No,101205.22,4,Yes,3,Yes,Yes,9,"Insurance, Savings Plans",Negative,Miscommunication,No,1,10,4,10,10,7,10,4,10,10,8,8,10,8,10,special
2434,2434,42,Male,Businessman,Masters,Married,16917.21,9,800,Yes,Business Loan,86.53,No,88330.03,4,Yes,2,Yes,Yes,9,Savings Plans,Positive,Technical Issue,No,0,9,4,10,5,7,10,7,10,9,6,7,10,6,10,moderate
2435,2435,62,Male,Artist,Masters,Divorced,91869.17,19,369,No,no_loan,90.85,Yes,72700.57,4,No,1,Yes,Yes,7,"Insurance, Savings Plans",Negative,"Service, Fees",No,1,6,4,6,10,6,10,3,9,9,3,8,7,6,9,moderate
2436,2436,39,Female,Teacher,PhD,Single,67889.75,22,300,Yes,Personal Loan,36.04,Yes,100411.13,2,No,2,No,No,2,Savings Plans,Neutral,Fees,Yes,0,6,1,6,10,1,4,2,3,2,1,1,2,1,2,special
2437,2437,34,Female,Teacher,Bachelors,Married,115846.31,10,703,No,no_loan,9.89,No,98392.37,4,Yes,4,No,Yes,7,Insurance,Negative,Technical Issue,No,1,9,4,9,6,5,10,3,8,8,6,4,10,6,9,standard
2438,2438,42,Male,Lawyer,Bachelors,Divorced,115442.06,16,505,Yes,Business Loan,78.23,Yes,28705.35,3,Yes,2,No,No,5,Savings Plans,Positive,Miscommunication,Yes,0,4,4,5,10,4,8,4,5,6,4,2,5,4,4,moderate
2439,2439,50,Female,Teacher,PhD,Single,90924.62,1,754,No,no_loan,53.07,No,52001.12,3,Yes,1,No,No,6,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,1,8,4,7,7,6,7,3,6,7,5,3,6,3,8,standard
2440,2440,53,Female,Artist,Bachelors,Married,30469.48,11,601,Yes,Education Loan,22.3,Yes,92423.56,4,Yes,4,No,Yes,3,Savings Plans,Neutral,Fees,Yes,1,4,4,4,8,2,5,2,4,3,3,2,3,3,5,standard
2441,2441,69,Male,Doctor,Masters,Divorced,29551.67,3,626,No,no_loan,62.33,Yes,60961.24,1,No,2,No,No,1,Savings Plans,Neutral,Technical Issue,Yes,0,6,1,6,9,1,1,3,1,1,1,2,1,1,1,moderate
2442,2442,67,Female,Artist,High School,Divorced,143560.93,3,341,No,no_loan,85.02,Yes,118768.46,2,Yes,2,No,No,8,Savings Plans,Neutral,Fees,Yes,1,8,4,10,10,5,10,3,10,10,6,7,8,4,8,moderate
2443,2443,64,Female,Engineer,High School,Single,98836.1,11,842,No,no_loan,27.11,Yes,107321.68,3,No,5,No,Yes,5,Savings Plans,Neutral,"Technical Issue, Delay",Yes,1,6,6,6,5,5,6,3,7,7,5,4,6,4,5,standard
2444,2444,28,Female,Doctor,PhD,Single,16712.01,9,607,No,no_loan,73.14,No,91017.17,2,Yes,4,No,No,4,Insurance,Positive,Delay,Yes,1,4,4,5,8,3,5,3,6,4,4,2,6,2,4,moderate
2445,2445,22,Male,Lawyer,Bachelors,Divorced,36052.09,13,784,No,no_loan,19.25,Yes,37803.98,1,No,4,Yes,No,2,Insurance,Positive,Delay,Yes,1,6,3,6,5,2,4,3,2,2,1,2,2,1,1,standard
2446,2446,46,Male,Doctor,High School,Married,79013.38,9,414,Yes,Personal Loan,85.53,Yes,81016.86,1,No,3,No,Yes,4,Savings Plans,Negative,Technical Issue,Yes,1,6,4,6,10,3,5,4,5,6,3,3,6,3,3,moderate
2447,2447,63,Male,Teacher,Bachelors,Divorced,175525.38,9,733,No,no_loan,24.78,Yes,72265.31,4,No,3,Yes,No,4,Insurance,Neutral,Fees,No,1,6,2,6,6,2,7,3,4,5,3,3,7,1,4,standard
2448,2448,63,Female,Doctor,High School,Divorced,79607.32,15,329,Yes,Car Loan,55.22,No,56686.54,1,Yes,3,Yes,No,10,Savings Plans,Positive,Service,No,0,10,4,10,10,9,10,1,10,10,7,10,10,6,10,moderate
2449,2449,19,Male,Doctor,High School,Married,77451.13,23,622,No,no_loan,33.71,No,129734.07,3,No,3,Yes,No,3,Savings Plans,Neutral,Service,No,0,6,2,6,9,3,5,3,2,4,2,3,4,1,4,special
2450,2450,29,Female,Doctor,High School,Single,71586.05,24,411,No,no_loan,6.81,Yes,39375.19,4,Yes,4,Yes,Yes,3,Insurance,Neutral,"Service, Fees",Yes,1,4,4,3,10,2,4,3,5,4,3,1,3,2,3,special
2451,2451,27,Female,Teacher,PhD,Married,84571.13,9,757,Yes,Business Loan,32.71,No,63562.96,4,No,2,Yes,No,8,Insurance,Negative,Miscommunication,Yes,1,6,7,6,4,7,10,4,10,8,6,7,10,6,10,standard
2452,2452,60,Female,Teacher,PhD,Divorced,17157.72,23,769,No,no_loan,47.11,No,43587.18,1,Yes,2,Yes,No,9,Insurance,Neutral,Technical Issue,No,1,7,4,10,6,8,10,3,10,10,6,7,10,7,9,special
2453,2453,58,Female,Engineer,PhD,Divorced,172763.66,10,714,Yes,Education Loan,80.27,Yes,81967.16,4,Yes,1,Yes,Yes,4,"Insurance, Savings Plans",Negative,Service,Yes,1,5,4,4,6,3,6,4,5,5,2,3,4,1,7,moderate
2454,2454,19,Male,Lawyer,PhD,Married,171520.7,20,718,Yes,Car Loan,32.83,No,126363.35,3,No,3,Yes,No,5,Insurance,Negative,"Service, Fees",No,0,6,5,6,7,5,7,6,7,4,2,4,6,4,3,special
2455,2455,30,Male,Lawyer,Masters,Married,149168.87,10,391,No,no_loan,15.29,Yes,110692.19,3,Yes,5,Yes,Yes,7,Savings Plans,Positive,Miscommunication,No,1,9,4,8,10,4,9,3,8,6,6,6,10,5,9,standard
2456,2456,64,Female,Manager,Masters,Divorced,143593.26,15,661,No,no_loan,5.72,No,21954.33,2,No,5,Yes,No,3,Insurance,Neutral,Delay,Yes,1,6,1,6,7,4,6,3,2,4,1,2,4,2,5,standard
2457,2457,25,Male,Teacher,High School,Married,119392.03,10,733,Yes,Business Loan,29.82,No,140428.16,1,Yes,3,Yes,No,6,Insurance,Negative,"Technical Issue, Delay",Yes,0,6,4,7,7,5,10,5,8,7,4,5,8,4,7,standard
2458,2458,53,Male,Lawyer,Masters,Divorced,73277.39,10,814,Yes,Car Loan,27.43,No,43226.22,4,No,5,No,Yes,2,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",Yes,0,6,2,6,5,1,2,6,1,3,1,1,2,2,1,standard
2459,2459,38,Female,Artist,High School,Divorced,151153.06,15,339,Yes,Car Loan,33.14,Yes,109188.8,2,No,3,No,Yes,1,Savings Plans,Negative,"Service, Fees",No,1,6,1,6,10,1,2,3,1,1,1,1,1,1,1,standard
2460,2460,68,Female,Businessman,Masters,Single,111892.46,11,622,Yes,Business Loan,44.91,No,134223.35,2,No,3,No,Yes,8,Savings Plans,Negative,Service,Yes,0,6,8,6,7,6,10,3,9,10,7,6,10,5,8,standard
2461,2461,29,Female,Artist,Bachelors,Divorced,13989.6,22,404,No,no_loan,76.33,Yes,91900.85,4,No,4,No,No,1,"Insurance, Savings Plans",Neutral,Fees,Yes,1,6,1,6,9,1,2,3,2,1,1,1,1,2,1,moderate
2462,2462,39,Male,Engineer,High School,Divorced,176601.82,15,670,No,no_loan,80.61,No,111855.5,2,Yes,2,Yes,Yes,3,"Insurance, Savings Plans",Positive,Service,No,1,3,4,3,6,3,4,3,3,4,2,2,4,2,2,moderate
2463,2463,42,Female,Teacher,High School,Divorced,33055.77,12,714,Yes,Personal Loan,71.36,Yes,23852.4,1,No,3,No,Yes,2,Savings Plans,Positive,Fees,No,1,6,1,6,7,1,1,5,1,2,2,1,2,1,2,moderate
2464,2464,39,Female,Doctor,PhD,Single,141947.09,19,676,No,no_loan,94.58,No,75644.05,4,No,5,Yes,Yes,9,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,1,6,5,6,8,8,10,3,10,9,6,8,10,6,10,moderate
2465,2465,22,Male,Lawyer,Masters,Single,8772.18,24,692,Yes,Personal Loan,30.01,No,139501.4,3,Yes,3,No,No,5,Insurance,Neutral,Service,No,1,6,4,6,8,3,8,6,6,6,4,3,6,3,5,special
2466,2466,60,Female,Businessman,Bachelors,Married,20012.39,27,337,Yes,Business Loan,22.0,No,23859.07,1,Yes,5,Yes,No,6,Savings Plans,Negative,Service,No,0,8,4,7,10,6,9,2,8,6,4,6,6,4,8,special
2467,2467,22,Female,Lawyer,PhD,Single,150523.48,29,420,Yes,Home Loan,14.65,Yes,105227.97,2,No,4,No,No,5,Savings Plans,Negative,"Service, Fees",No,1,6,3,6,10,3,7,2,7,5,3,7,6,4,5,special
2468,2468,36,Male,Doctor,Bachelors,Married,22315.39,20,417,No,no_loan,24.88,No,90879.17,4,Yes,1,Yes,Yes,10,Savings Plans,Negative,Fees,No,1,10,4,10,10,7,10,3,10,10,8,8,10,7,10,special
2469,2469,68,Male,Businessman,Masters,Single,142795.67,17,355,Yes,Business Loan,67.98,No,86906.26,4,No,3,Yes,Yes,2,"Insurance, Savings Plans",Negative,Service,Yes,1,6,1,6,10,2,1,2,1,2,1,3,2,4,2,moderate
2470,2470,53,Female,Engineer,High School,Single,144916.83,6,577,No,no_loan,14.29,No,118491.79,1,No,1,Yes,Yes,10,Savings Plans,Positive,Delay,Yes,1,6,10,6,10,7,10,3,10,10,8,8,10,7,10,standard
2471,2471,31,Male,Engineer,Bachelors,Married,166740.34,10,640,No,no_loan,76.64,No,33189.46,1,No,2,No,No,10,Insurance,Negative,Fees,Yes,0,6,10,6,8,9,10,3,10,10,8,9,10,5,10,moderate
2472,2472,45,Female,Businessman,High School,Married,90713.06,8,800,Yes,Business Loan,74.79,Yes,67451.84,3,No,4,No,Yes,7,Insurance,Neutral,Miscommunication,No,0,6,7,6,4,5,9,5,10,9,6,6,10,5,8,moderate
2473,2473,40,Female,Businessman,Bachelors,Divorced,4306.63,19,570,Yes,Business Loan,39.43,No,90969.43,2,No,2,No,No,7,"Insurance, Savings Plans",Negative,Miscommunication,No,1,6,6,6,9,7,10,2,8,10,4,5,9,5,10,special
2474,2474,30,Male,Manager,Bachelors,Single,77909.47,9,735,Yes,Car Loan,38.25,Yes,123747.98,4,Yes,3,Yes,Yes,2,Savings Plans,Negative,Technical Issue,No,1,2,4,2,6,1,2,6,2,2,2,1,3,1,5,standard
2475,2475,53,Female,Engineer,High School,Divorced,169643.75,12,479,Yes,Education Loan,51.76,No,104663.04,2,Yes,3,No,No,1,Savings Plans,Neutral,Technical Issue,Yes,0,1,4,1,10,2,2,3,3,1,1,2,1,1,2,standard
2476,2476,59,Female,Engineer,Masters,Married,93638.48,9,688,Yes,Business Loan,61.41,No,52826.05,1,No,4,Yes,Yes,4,Insurance,Positive,Miscommunication,No,0,6,1,6,8,3,5,5,5,5,2,2,5,3,5,moderate
2477,2477,23,Male,Artist,Masters,Married,140356.6,10,475,Yes,Home Loan,5.1,Yes,81899.11,2,Yes,4,Yes,No,1,"Insurance, Savings Plans",Neutral,Delay,Yes,1,1,4,1,10,1,1,3,1,1,1,1,3,1,1,standard
2478,2478,46,Female,Teacher,High School,Single,47818.62,6,806,Yes,Education Loan,47.08,No,140826.19,4,No,1,No,No,7,Insurance,Neutral,Delay,Yes,1,6,6,6,7,6,10,5,8,8,4,6,10,7,9,standard
2479,2479,40,Male,Engineer,Bachelors,Divorced,26186.44,11,737,Yes,Business Loan,4.14,No,26555.13,3,No,1,Yes,Yes,3,"Insurance, Savings Plans",Neutral,Service,Yes,1,6,2,6,6,3,5,6,2,3,2,1,3,2,4,standard
2480,2480,33,Female,Teacher,High School,Divorced,13301.32,16,313,No,no_loan,65.01,Yes,108182.4,4,Yes,4,Yes,No,9,Insurance,Neutral,Miscommunication,Yes,1,9,4,10,10,8,10,3,10,10,7,8,10,6,10,moderate
2481,2481,33,Female,Artist,Masters,Single,180349.7,3,775,No,no_loan,2.27,Yes,108831.45,4,Yes,5,No,No,2,"Insurance, Savings Plans",Neutral,Delay,Yes,0,3,4,3,8,4,2,3,3,2,1,1,1,1,2,standard
2482,2482,54,Female,Engineer,High School,Divorced,49253.45,6,315,Yes,Education Loan,10.31,Yes,108539.41,3,Yes,4,Yes,Yes,8,"Insurance, Savings Plans",Positive,Technical Issue,No,0,8,4,10,10,8,10,2,10,8,6,8,10,5,9,standard
2483,2483,58,Female,Doctor,High School,Married,76896.14,4,436,Yes,Car Loan,99.97,Yes,34383.96,3,No,1,No,No,1,Insurance,Neutral,Technical Issue,Yes,0,6,1,6,10,1,1,3,1,1,1,1,2,1,2,moderate
2484,2484,53,Male,Lawyer,High School,Married,18382.25,24,762,No,no_loan,80.79,No,23325.18,4,Yes,1,Yes,Yes,5,Savings Plans,Positive,Miscommunication,No,1,6,4,6,7,4,6,3,7,6,4,5,8,3,8,special
2485,2485,67,Female,Engineer,PhD,Divorced,130574.02,6,833,Yes,Car Loan,58.5,Yes,97818.03,4,No,4,Yes,Yes,9,Savings Plans,Neutral,"Service, Fees",No,1,6,8,6,6,8,10,6,10,10,9,8,10,7,10,standard
2486,2486,22,Male,Doctor,PhD,Married,49778.69,20,728,Yes,Home Loan,91.72,No,77999.6,3,No,4,Yes,No,8,Savings Plans,Negative,Service,No,0,6,6,6,7,5,10,5,9,10,6,8,9,5,9,moderate
2487,2487,44,Male,Lawyer,Masters,Divorced,153635.33,26,467,Yes,Car Loan,2.43,No,22783.61,1,Yes,5,No,No,5,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,0,6,4,6,10,3,7,4,5,5,4,5,8,5,6,special
2488,2488,25,Male,Engineer,Bachelors,Married,168064.89,3,763,No,no_loan,29.33,Yes,138401.59,3,Yes,5,No,Yes,6,"Insurance, Savings Plans",Negative,"Technical Issue, Delay",No,1,9,4,9,7,4,8,3,7,8,5,6,8,5,6,standard
2489,2489,65,Female,Lawyer,Bachelors,Divorced,119208.53,17,378,No,no_loan,87.3,Yes,106249.81,4,Yes,5,Yes,Yes,9,"Insurance, Savings Plans",Negative,Fees,No,0,10,4,10,10,7,10,3,10,10,8,5,10,7,10,moderate
2490,2490,62,Male,Businessman,High School,Divorced,134063.95,4,570,No,no_loan,63.59,No,61053.52,2,Yes,4,Yes,Yes,10,Savings Plans,Positive,Service,Yes,1,10,4,10,9,8,10,3,10,10,7,9,10,8,10,moderate
2491,2491,56,Female,Artist,Masters,Divorced,32738.64,21,714,Yes,Education Loan,43.12,Yes,64784.35,2,Yes,3,Yes,No,6,Savings Plans,Positive,Technical Issue,Yes,0,7,4,7,6,4,8,4,6,6,5,4,6,3,6,special
2492,2492,51,Male,Lawyer,Bachelors,Divorced,56911.25,4,404,Yes,Home Loan,48.01,Yes,31526.64,4,Yes,2,No,No,8,Savings Plans,Negative,Fees,Yes,1,10,4,10,10,7,10,3,10,8,6,7,9,7,10,standard
2493,2493,40,Female,Artist,PhD,Single,145405.44,7,439,No,no_loan,40.38,No,75847.16,4,Yes,1,Yes,Yes,4,Savings Plans,Negative,Delay,Yes,0,5,4,6,10,3,4,3,5,3,4,3,5,2,5,standard
2494,2494,21,Female,Engineer,Bachelors,Single,87424.06,18,567,No,no_loan,12.38,Yes,33732.4,1,Yes,2,Yes,No,4,Insurance,Negative,Delay,No,1,4,4,4,10,2,5,3,5,5,3,1,5,2,4,special
2495,2495,27,Male,Lawyer,Bachelors,Divorced,5176.01,18,374,No,no_loan,19.03,Yes,47240.95,3,No,1,Yes,No,3,"Insurance, Savings Plans",Positive,Miscommunication,Yes,1,6,2,6,10,4,4,3,4,2,2,1,4,4,4,special
2496,2496,37,Male,Artist,Bachelors,Single,192567.78,3,434,No,no_loan,5.34,No,40275.73,2,Yes,4,No,Yes,7,Savings Plans,Neutral,Delay,No,1,8,4,8,10,5,10,3,10,9,4,6,10,5,10,standard
2497,2497,31,Female,Lawyer,High School,Married,137233.09,1,786,Yes,Education Loan,75.81,Yes,144176.2,3,No,3,No,Yes,3,"Insurance, Savings Plans",Neutral,Miscommunication,Yes,1,6,3,6,6,1,4,7,4,2,2,2,4,1,4,moderate
2498,2498,63,Female,Artist,Bachelors,Married,104593.45,10,358,Yes,Business Loan,42.04,No,92279.83,3,No,2,Yes,Yes,7,Savings Plans,Negative,"Technical Issue, Delay",Yes,0,6,5,6,10,4,9,1,9,7,5,5,8,6,9,standard
2499,2499,35,Male,Doctor,High School,Single,175491.04,15,560,Yes,Home Loan,46.15,Yes,99242.16,3,Yes,5,Yes,Yes,7,Insurance,Positive,"Technical Issue, Delay",Yes,0,7,4,8,9,6,10,3,9,9,5,6,10,5,9,standard
2500,2500,59,Male,Teacher,Bachelors,Single,179001.25,10,351,No,no_loan,42.02,Yes,28439.64,3,No,1,Yes,No,2,Insurance,Negative,Technical Issue,No,1,6,2,6,10,2,4,3,2,1,1,1,1,4,3,standard
2501,2501,25,Male,Lawyer,Masters,Divorced,19836.22,11,844,Yes,Home Loan,76.89,No,115940.43,3,Yes,3,Yes,Yes,8,Savings Plans,Negative,Miscommunication,Yes,1,9,4,8,5,7,10,6,10,10,6,8,10,5,9,moderate
2502,2502,27,Female,Doctor,Masters,Divorced,182481.75,20,439,Yes,Business Loan,36.0,No,126485.08,2,Yes,5,No,Yes,8,Savings Plans,Neutral,Delay,Yes,0,10,4,10,10,6,10,3,10,8,7,8,10,6,10,special
2503,2503,53,Female,Engineer,High School,Single,144916.83,6,577,No,no_loan,14.29,No,118491.79,1,No,1,Yes,Yes,10,Savings Plans,Positive,Delay,Yes,1,6,7,6,10,8,10,3,10,10,8,9,10,7,10,standard
2504,2504,64,Female,Teacher,PhD,Married,33143.26,25,792,No,no_loan,35.32,Yes,121873.21,4,Yes,1,No,No,4,Insurance,Positive,Miscommunication,No,1,5,4,4,6,2,7,3,6,3,4,1,4,2,4,special
2505,2505,60,Female,Artist,PhD,Divorced,158713.68,21,610,No,no_loan,72.14,No,145818.91,3,Yes,5,Yes,No,6,Insurance,Negative,Service,No,1,7,4,6,8,5,9,3,9,8,4,5,10,4,8,moderate
2506,2506,49,Male,Businessman,High School,Single,129210.3,9,624,No,no_loan,27.66,Yes,31432.78,4,Yes,5,Yes,Yes,6,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,1,8,4,8,10,4,9,3,8,7,3,5,9,6,6,standard
2507,2507,35,Female,Businessman,Masters,Married,183647.58,16,786,No,no_loan,46.44,No,83396.95,2,Yes,2,Yes,Yes,6,"Insurance, Savings Plans",Neutral,Miscommunication,No,0,9,4,10,7,6,8,3,7,8,6,5,8,4,8,standard
2508,2508,64,Male,Manager,PhD,Single,187815.55,4,641,No,no_loan,6.0,No,120202.3,4,Yes,2,Yes,Yes,4,Insurance,Neutral,Service,Yes,1,3,4,4,9,2,6,3,5,4,1,3,6,1,5,standard
2509,2509,68,Male,Manager,Bachelors,Single,8879.52,17,471,No,no_loan,50.08,No,87456.25,1,No,2,No,No,9,Insurance,Positive,"Service, Fees",Yes,0,6,6,6,10,9,10,3,10,10,7,8,10,7,10,special
2510,2510,47,Female,Artist,Masters,Single,32813.86,2,602,Yes,Education Loan,29.45,Yes,67720.6,2,No,5,No,Yes,6,Insurance,Negative,"Technical Issue, Delay",Yes,1,6,6,6,7,6,8,3,9,6,4,5,7,6,7,standard
2511,2511,46,Female,Teacher,High School,Single,47818.62,6,806,Yes,Education Loan,47.08,No,140826.19,4,No,1,No,No,7,Insurance,Neutral,Delay,Yes,1,6,6,6,5,5,10,6,9,9,5,8,9,6,7,standard
2512,2512,38,Male,Engineer,High School,Single,58677.26,26,616,Yes,Home Loan,79.81,Yes,139253.41,1,No,1,No,Yes,6,"Insurance, Savings Plans",Positive,"Service, Fees",Yes,1,6,3,6,7,5,6,4,8,5,2,3,8,4,8,special
2513,2513,51,Male,Businessman,High School,Single,148732.9,25,414,No,no_loan,91.01,Yes,20898.64,4,No,4,Yes,Yes,8,Insurance,Negative,Service,Yes,1,6,7,6,10,6,10,3,10,9,5,6,10,7,8,moderate
2514,2514,20,Male,Artist,Bachelors,Single,122553.62,1,431,Yes,Business Loan,27.52,Yes,70920.11,3,Yes,1,Yes,Yes,8,Insurance,Neutral,"Service, Fees",Yes,1,10,4,9,10,7,10,3,10,10,5,6,10,6,9,standard
2515,2515,26,Female,Lawyer,Masters,Single,70259.75,20,658,Yes,Personal Loan,39.1,No,27796.63,2,Yes,4,No,Yes,8,Savings Plans,Positive,"Technical Issue, Delay",Yes,1,10,4,10,7,7,10,6,10,9,5,7,8,6,10,special
2516,2516,25,Female,Businessman,Bachelors,Married,61131.86,8,831,No,no_loan,97.88,No,80468.92,1,No,2,No,Yes,6,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",Yes,0,6,4,6,5,6,9,3,7,6,4,6,7,6,9,moderate
2517,2517,41,Female,Engineer,PhD,Divorced,107624.01,19,795,No,no_loan,61.55,No,61655.5,1,No,4,Yes,Yes,4,"Insurance, Savings Plans",Negative,Delay,Yes,1,6,3,6,6,3,6,3,5,3,2,3,6,4,6,special
2518,2518,55,Male,Teacher,Masters,Divorced,82061.41,12,405,Yes,Business Loan,69.06,Yes,110443.99,4,No,5,No,Yes,3,Savings Plans,Neutral,Technical Issue,No,1,6,4,6,9,2,4,2,3,3,4,4,3,3,3,moderate
2519,2519,44,Male,Engineer,Masters,Married,141886.33,18,518,Yes,Education Loan,41.08,Yes,28262.03,2,Yes,2,No,Yes,5,"Insurance, Savings Plans",Negative,Technical Issue,No,0,7,4,4,10,2,7,4,6,6,3,1,8,3,6,special
2520,2520,24,Male,Artist,High School,Divorced,156869.58,20,741,No,no_loan,97.24,Yes,59615.13,3,Yes,5,No,Yes,9,Insurance,Positive,Service,Yes,0,10,4,10,6,7,10,3,10,10,7,8,10,7,10,moderate
2521,2521,53,Male,Manager,PhD,Divorced,25657.7,20,565,No,no_loan,12.59,Yes,146050.64,4,No,1,No,No,2,Savings Plans,Negative,Delay,No,1,6,2,6,10,3,2,3,2,2,1,2,4,1,1,special
2522,2522,54,Female,Artist,Bachelors,Married,118076.67,21,823,Yes,Car Loan,40.47,Yes,149127.44,4,Yes,5,No,No,10,Savings Plans,Positive,Delay,Yes,1,10,4,10,4,9,10,6,10,10,7,9,10,7,10,special
2523,2523,53,Male,Businessman,PhD,Married,72326.72,25,781,Yes,Business Loan,12.6,No,127103.9,4,No,3,Yes,Yes,4,Insurance,Negative,Delay,No,1,6,1,6,6,5,6,4,6,5,3,4,5,3,4,special
2524,2524,19,Female,Teacher,PhD,Single,17586.52,24,749,No,no_loan,30.74,No,20105.9,3,No,1,Yes,Yes,6,Savings Plans,Neutral,Fees,Yes,0,6,4,6,8,5,6,3,8,7,5,7,8,3,10,special
2525,2525,30,Male,Lawyer,Masters,Married,70792.63,17,418,Yes,Education Loan,31.63,No,89912.72,3,No,2,No,Yes,7,Insurance,Neutral,Service,No,1,6,5,6,10,5,10,4,9,6,6,6,10,4,10,special
2526,2526,28,Female,Engineer,PhD,Single,184060.52,18,584,No,no_loan,93.59,No,112780.44,1,No,3,Yes,Yes,10,"Insurance, Savings Plans",Neutral,"Technical Issue, Delay",No,0,6,8,6,10,8,10,3,10,10,7,7,10,10,10,moderate
2527,2527,18,Male,Teacher,Bachelors,Married,168185.11,21,815,Yes,Business Loan,10.65,Yes,95818.5,2,Yes,2,Yes,No,8,Insurance,Positive,Miscommunication,Yes,0,9,4,9,3,7,10,6,8,10,6,6,10,6,10,special
2528,2528,42,Male,Doctor,Bachelors,Single,184202.6,21,696,Yes,Personal Loan,40.52,No,85161.65,2,Yes,1,Yes,Yes,10,Savings Plans,Positive,Technical Issue,Yes,1,10,4,10,6,8,10,5,10,10,8,9,10,6,10,special
2529,2529,55,Male,Teacher,Bachelors,Married,62134.47,15,321,Yes,Home Loan,25.18,No,111766.98,2,Yes,1,No,No,10,Insurance,Neutral,Miscommunication,Yes,1,10,4,10,10,10,10,1,10,10,6,9,10,8,10,special
2530,2530,26,Male,Engineer,High School,Single,47504.32,3,439,No,no_loan,3.38,Yes,121589.32,2,No,3,No,No,1,"Insurance, Savings Plans",Positive,Service,Yes,1,6,1,6,10,1,1,3,1,1,1,1,2,1,2,standard
2531,2531,69,Male,Manager,High School,Divorced,65609.11,18,683,No,no_loan,62.46,No,82822.15,3,Yes,3,Yes,Yes,5,"Insurance, Savings Plans",Positive,"Technical Issue, Delay",Yes,1,7,4,7,8,5,6,3,7,6,2,5,7,2,6,moderate
2532,2532,24,Male,Businessman,PhD,Married,43761.31,19,375,Yes,Business Loan,50.61,No,51994.2,1,Yes,4,Yes,No,2,Savings Plans,Negative,"Service, Fees",No,0,1,4,2,10,1,4,3,1,3,1,1,4,1,1,special
2533,2533,48,Male,Artist,Bachelors,Divorced,199443.82,13,390,No,no_loan,87.3,No,38232.75,4,No,1,No,No,3,Savings Plans,Neutral,Service,Yes,0,6,4,6,10,2,4,3,4,4,2,2,1,1,3,moderate
2534,2534,49,Female,Doctor,Bachelors,Divorced,169806.65,3,658,Yes,Education Loan,7.53,No,148658.72,3,Yes,2,No,No,4,"Insurance, Savings Plans",Positive,"Service, Fees",No,0,4,4,5,9,3,6,4,6,3,4,5,3,1,5,standard
2535,2535,28,Female,Engineer,High School,Single,186056.39,4,706,Yes,Personal Loan,41.41,No,131112.61,4,Yes,3,Yes,Yes,7,Savings Plans,Negative,Service,No,0,10,4,10,8,6,10,5,9,7,4,6,10,5,8,standard
2536,2536,54,Male,Artist,PhD,Single,5442.25,18,391,Yes,Car Loan,39.02,Yes,78064.69,1,No,2,No,No,1,Insurance,Negative,"Technical Issue, Delay",Yes,0,6,1,6,10,1,1,1,2,1,1,1,1,1,1,special
2537,2537,45,Female,Teacher,Masters,Divorced,1496.6,8,520,No,no_loan,38.04,No,129995.56,1,Yes,2,Yes,Yes,6,Savings Plans,Positive,Fees,No,1,7,4,5,8,5,9,3,5,6,4,3,9,4,7,standard
2538,2538,36,Male,Teacher,PhD,Married,148693.63,17,609,Yes,Car Loan,67.15,Yes,123004.58,2,Yes,3,Yes,No,6,Savings Plans,Neutral,Service,No,0,8,4,6,8,6,8,5,8,6,5,4,6,4,8,moderate
2539,2539,30,Female,Businessman,Bachelors,Divorced,85158.42,24,662,Yes,Business Loan,38.38,No,103710.04,2,Yes,3,Yes,Yes,8,Insurance,Negative,"Service, Fees",Yes,0,10,4,10,8,6,10,5,10,8,6,8,10,7,10,special
